sample_id,training_scope,research_only,no_bet_instruction,label_source,line_source,season,season_type,player_id,player_name,team,opponent,game_id,game_date,home_away,stat,side,line,actual_value,target_hit,source_verified,created_at
PUBLIC-OUTCOME-1630162-0042300234-steals-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,steals,more,3.5,2.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-blocks-0_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,blocks,more,0.5,1.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-blocks-1_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,blocks,more,1.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-blocks-2_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,blocks,more,2.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-blocks-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,blocks,more,3.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-15_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,15.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-20_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,20.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-25_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,25.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-30_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,30.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-35_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,35.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-40_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,40.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300234-fantasy_score-45_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300234,2024-05-12,home,fantasy_score,more,45.5,63.5000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-4_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,4.5,18.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-7_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,7.5,18.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-9_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,9.5,18.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-14_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,14.5,18.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-19_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,19.5,18.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-24_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,24.5,18.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-points-29_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,points,more,29.5,18.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-rebounds-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,rebounds,more,3.5,4.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-rebounds-5_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,rebounds,more,5.5,4.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-rebounds-7_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,rebounds,more,7.5,4.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-rebounds-9_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,rebounds,more,9.5,4.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-rebounds-11_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,rebounds,more,11.5,4.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-assists-2_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,assists,more,2.5,9.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-assists-4_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,assists,more,4.5,9.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-assists-6_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,assists,more,6.5,9.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-assists-8_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,assists,more,8.5,9.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-assists-10_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,assists,more,10.5,9.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pra-14_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pra,more,14.5,31.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pra-19_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pra,more,19.5,31.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pra-24_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pra,more,24.5,31.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pra-29_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pra,more,29.5,31.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pra-34_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pra,more,34.5,31.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pra-39_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pra,more,39.5,31.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pr-12_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pr,more,12.5,22.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pr-17_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pr,more,17.5,22.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pr-22_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pr,more,22.5,22.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pr-27_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pr,more,27.5,22.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pr-32_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pr,more,32.5,22.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-ra-7_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,ra,more,7.5,13.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-ra-11_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,ra,more,11.5,13.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-ra-15_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,ra,more,15.5,13.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-ra-19_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,ra,more,19.5,13.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-ra-23_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,ra,more,23.5,13.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pa-11_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pa,more,11.5,27.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pa-16_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pa,more,16.5,27.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pa-21_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pa,more,21.5,27.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pa-26_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pa,more,26.5,27.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-pa-31_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,pa,more,31.5,27.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_made-1_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_made,more,1.5,5.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_made-2_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_made,more,2.5,5.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_made-4_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_made,more,4.5,5.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_made-6_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_made,more,6.5,5.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_made-8_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_made,more,8.5,5.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_made-10_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_made,more,10.5,5.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_attempted-5_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_attempted,more,5.5,15.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_attempted-8_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_attempted,more,8.5,15.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_attempted-11_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_attempted,more,11.5,15.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_attempted-14_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_attempted,more,14.5,15.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_attempted-17_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_attempted,more,17.5,15.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-field_goals_attempted-20_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,field_goals_attempted,more,20.5,15.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_made-0_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_made,more,0.5,1.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_made-1_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_made,more,1.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_made-2_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_made,more,2.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_made-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_made,more,3.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_made-4_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_made,more,4.5,1.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_attempted-1_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_attempted,more,1.5,5.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_attempted-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_attempted,more,3.5,5.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_attempted-5_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_attempted,more,5.5,5.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_attempted-7_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_attempted,more,7.5,5.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-three_pointers_attempted-9_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,three_pointers_attempted,more,9.5,5.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_made-0_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_made,more,0.5,4.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_made-1_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_made,more,1.5,4.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_made-2_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_made,more,2.5,4.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_made-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_made,more,3.5,4.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_made-4_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_made,more,4.5,4.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_made-6_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_made,more,6.5,4.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-1_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,1.5,10.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-3_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,3.5,10.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-5_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,5.5,10.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-7_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,7.5,10.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-9_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,9.5,10.0000,yes,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-11_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,11.5,10.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-two_pointers_attempted-13_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,two_pointers_attempted,more,13.5,10.0000,no,yes,2026-06-14T00:15:42-04:00
PUBLIC-OUTCOME-1630162-0042300235-free_throws_made-0_5,public_outcome,yes,,official_box_score,fixed_threshold,2023-24,Playoffs,1630162,Anthony Edwards,MIN,DEN,0042300235,2024-05-14,away,free_throws_made,more,0.5,7.0000,yes,yes,2026-06-14T00:15:42-04:00
